date,store_name,product_name,BOD_inventory,sales_units
1/31/2018,Greenport,tomato,328,27
1/31/2018,Greenport,cucumber,337,19
1/31/2018,Greenport,avocado,291,41
1/31/2018,Rye,banana,255,55
1/31/2018,Rye,watermelon,351,18
1/31/2018,Rye,orange,273,49
1/31/2018,Rye,lettuce,289,41
1/31/2018,Rye,tomato,359,15
1/31/2018,Rye,cucumber,365,10
1/31/2018,Rye,avocado,341,20
1/31/2018,Sleepy Hollow,banana,109,88
1/31/2018,Sleepy Hollow,watermelon,316,25
1/31/2018,Sleepy Hollow,orange,176,88
1/31/2018,Sleepy Hollow,lettuce,215,59
1/31/2018,Sleepy Hollow,tomato,321,20
1/31/2018,Sleepy Hollow,cucumber,337,22
1/31/2018,Sleepy Hollow,avocado,297,31
2/1/2018,Garden City,banana,136,73
2/1/2018,Garden City,watermelon,316,19
2/1/2018,Garden City,orange,193,56
2/1/2018,Garden City,lettuce,219,45
2/1/2018,Garden City,tomato,333,21
2/1/2018,Garden City,cucumber,343,16
2/1/2018,Garden City,avocado,293,33
2/1/2018,Merrick,banana,105,76
2/1/2018,Merrick,watermelon,306,17
2/1/2018,Merrick,orange,141,58
2/1/2018,Merrick,lettuce,181,51
2/1/2018,Merrick,tomato,328,26
2/1/2018,Merrick,cucumber,338,18
2/1/2018,Merrick,avocado,295,32
2/1/2018,Oceanside,banana,0,0
2/1/2018,Oceanside,watermelon,264,29
2/1/2018,Oceanside,orange,0,0
2/1/2018,Oceanside,lettuce,63,63
2/1/2018,Oceanside,tomato,290,40
2/1/2018,Oceanside,cucumber,293,30
2/1/2018,Oceanside,avocado,205,52
2/1/2018,Stony Brook,banana,73,73
2/1/2018,Stony Brook,watermelon,307,22
2/1/2018,Stony Brook,orange,120,63
2/1/2018,Stony Brook,lettuce,180,49
2/1/2018,Stony Brook,tomato,318,25
2/1/2018,Stony Brook,cucumber,332,15
2/1/2018,Stony Brook,avocado,291,31
2/1/2018,Greenport,banana,22,22
2/1/2018,Greenport,watermelon,281,27
2/1/2018,Greenport,orange,67,67
2/1/2018,Greenport,lettuce,121,70
2/1/2018,Greenport,tomato,301,36
2/1/2018,Greenport,cucumber,318,24
2/1/2018,Greenport,avocado,250,39
2/1/2018,Rye,banana,200,50
2/1/2018,Rye,watermelon,333,14
2/1/2018,Rye,orange,224,47
2/1/2018,Rye,lettuce,248,39
2/1/2018,Rye,tomato,344,18
2/1/2018,Rye,cucumber,355,13
2/1/2018,Rye,avocado,321,25
2/1/2018,Sleepy Hollow,banana,21,21
2/1/2018,Sleepy Hollow,watermelon,291,21
2/1/2018,Sleepy Hollow,orange,88,64
2/1/2018,Sleepy Hollow,lettuce,156,59
2/1/2018,Sleepy Hollow,tomato,301,28
2/1/2018,Sleepy Hollow,cucumber,315,22
2/1/2018,Sleepy Hollow,avocado,266,46
2/2/2018,Garden City,banana,63,63
2/2/2018,Garden City,watermelon,297,18
2/2/2018,Garden City,orange,137,48
2/2/2018,Garden City,lettuce,174,47
2/2/2018,Garden City,tomato,312,21
2/2/2018,Garden City,cucumber,327,15
2/2/2018,Garden City,avocado,260,32
2/2/2018,Merrick,banana,29,29
2/2/2018,Merrick,watermelon,289,16
2/2/2018,Merrick,orange,83,61
2/2/2018,Merrick,lettuce,130,47
2/2/2018,Merrick,tomato,302,23
2/2/2018,Merrick,cucumber,320,18
2/2/2018,Merrick,avocado,263,31
2/2/2018,Oceanside,banana,0,0
2/2/2018,Oceanside,watermelon,235,26
2/2/2018,Oceanside,orange,0,0
2/2/2018,Oceanside,lettuce,0,0
2/2/2018,Oceanside,tomato,250,36
2/2/2018,Oceanside,cucumber,263,26
2/2/2018,Oceanside,avocado,153,51
2/2/2018,Stony Brook,banana,0,0
2/2/2018,Stony Brook,watermelon,285,22
2/2/2018,Stony Brook,orange,57,52
2/2/2018,Stony Brook,lettuce,131,46
2/2/2018,Stony Brook,tomato,293,22
2/2/2018,Stony Brook,cucumber,317,17
2/2/2018,Stony Brook,avocado,260,39
2/2/2018,Greenport,banana,0,0
2/2/2018,Greenport,watermelon,254,28
2/2/2018,Greenport,orange,0,0
2/2/2018,Greenport,lettuce,51,51
2/2/2018,Greenport,tomato,265,28
2/2/2018,Greenport,cucumber,294,25
2/2/2018,Greenport,avocado,211,46
2/2/2018,Rye,banana,150,58
2/2/2018,Rye,watermelon,319,12
2/2/2018,Rye,orange,177,44
2/2/2018,Rye,lettuce,209,36
2/2/2018,Rye,tomato,326,15
2/2/2018,Rye,cucumber,342,12
2/2/2018,Rye,avocado,296,25
2/2/2018,Sleepy Hollow,banana,0,0
2/2/2018,Sleepy Hollow,watermelon,270,20
2/2/2018,Sleepy Hollow,orange,24,24
2/2/2018,Sleepy Hollow,lettuce,97,71
2/2/2018,Sleepy Hollow,tomato,273,34
2/2/2018,Sleepy Hollow,cucumber,293,19
2/2/2018,Sleepy Hollow,avocado,220,44
2/3/2018,Garden City,banana,0,0
2/3/2018,Garden City,watermelon,279,18
2/3/2018,Garden City,orange,89,55
2/3/2018,Garden City,lettuce,127,49
2/3/2018,Garden City,tomato,291,20
2/3/2018,Garden City,cucumber,312,14
2/3/2018,Garden City,avocado,228,29
2/3/2018,Merrick,banana,0,0
2/3/2018,Merrick,watermelon,273,19
2/3/2018,Merrick,orange,22,22
2/3/2018,Merrick,lettuce,83,53
2/3/2018,Merrick,tomato,279,23
2/3/2018,Merrick,cucumber,302,15
2/3/2018,Merrick,avocado,232,35
2/3/2018,Oceanside,banana,0,0
2/3/2018,Oceanside,watermelon,209,32
2/3/2018,Oceanside,orange,0,0
2/3/2018,Oceanside,lettuce,0,0
2/3/2018,Oceanside,tomato,214,37
2/3/2018,Oceanside,cucumber,237,30
2/3/2018,Oceanside,avocado,102,45
2/3/2018,Stony Brook,banana,0,0
2/3/2018,Stony Brook,watermelon,263,20
2/3/2018,Stony Brook,orange,5,5
2/3/2018,Stony Brook,lettuce,85,55
2/3/2018,Stony Brook,tomato,271,22
2/3/2018,Stony Brook,cucumber,300,15
2/3/2018,Stony Brook,avocado,221,38
2/3/2018,Greenport,banana,0,0
2/3/2018,Greenport,watermelon,226,24
2/3/2018,Greenport,orange,0,0
2/3/2018,Greenport,lettuce,0,0
2/3/2018,Greenport,tomato,237,29
2/3/2018,Greenport,cucumber,269,19
2/3/2018,Greenport,avocado,165,47
2/3/2018,Rye,banana,92,44
2/3/2018,Rye,watermelon,307,13
2/3/2018,Rye,orange,133,38
2/3/2018,Rye,lettuce,173,32
2/3/2018,Rye,tomato,311,17
2/3/2018,Rye,cucumber,330,11
2/3/2018,Rye,avocado,271,23
2/3/2018,Sleepy Hollow,banana,0,0
2/3/2018,Sleepy Hollow,watermelon,250,26
2/3/2018,Sleepy Hollow,orange,0,0
2/3/2018,Sleepy Hollow,lettuce,26,26
2/3/2018,Sleepy Hollow,tomato,239,29
2/3/2018,Sleepy Hollow,cucumber,274,23
2/3/2018,Sleepy Hollow,avocado,176,40
2/4/2018,Garden City,banana,400,55
2/4/2018,Garden City,watermelon,400,15
2/4/2018,Garden City,orange,400,46
2/4/2018,Garden City,lettuce,400,48
2/4/2018,Garden City,tomato,400,23
2/4/2018,Garden City,cucumber,400,17
2/4/2018,Garden City,avocado,400,30
2/4/2018,Merrick,banana,400,68
2/4/2018,Merrick,watermelon,400,18
2/4/2018,Merrick,orange,400,50
2/4/2018,Merrick,lettuce,400,49
2/4/2018,Merrick,tomato,400,22
2/4/2018,Merrick,cucumber,400,18
2/4/2018,Merrick,avocado,400,28
2/4/2018,Oceanside,banana,400,110
2/4/2018,Oceanside,watermelon,400,31
2/4/2018,Oceanside,orange,400,83
2/4/2018,Oceanside,lettuce,400,80
2/4/2018,Oceanside,tomato,400,41
2/4/2018,Oceanside,cucumber,400,29
2/4/2018,Oceanside,avocado,400,46
2/4/2018,Stony Brook,banana,400,75
2/4/2018,Stony Brook,watermelon,400,21
2/4/2018,Stony Brook,orange,400,68
2/4/2018,Stony Brook,lettuce,400,46
2/4/2018,Stony Brook,tomato,400,24
2/4/2018,Stony Brook,cucumber,400,20
2/4/2018,Stony Brook,avocado,400,36
2/4/2018,Greenport,banana,400,97
2/4/2018,Greenport,watermelon,400,21
2/4/2018,Greenport,orange,400,82
2/4/2018,Greenport,lettuce,400,62
2/4/2018,Greenport,tomato,400,33
2/4/2018,Greenport,cucumber,400,25
2/4/2018,Greenport,avocado,400,42
2/4/2018,Rye,banana,400,55
2/4/2018,Rye,watermelon,400,13
2/4/2018,Rye,orange,400,46
2/4/2018,Rye,lettuce,400,39
2/4/2018,Rye,tomato,400,19
2/4/2018,Rye,cucumber,400,13
2/4/2018,Rye,avocado,400,21
2/4/2018,Sleepy Hollow,banana,400,93
2/4/2018,Sleepy Hollow,watermelon,400,24
2/4/2018,Sleepy Hollow,orange,400,76
2/4/2018,Sleepy Hollow,lettuce,400,56
2/4/2018,Sleepy Hollow,tomato,400,32
2/4/2018,Sleepy Hollow,cucumber,400,24
2/4/2018,Sleepy Hollow,avocado,400,44
2/5/2018,Garden City,banana,345,74
2/5/2018,Garden City,watermelon,385,15
2/5/2018,Garden City,orange,354,48
2/5/2018,Garden City,lettuce,352,50
2/5/2018,Garden City,tomato,377,24
2/5/2018,Garden City,cucumber,383,14
2/5/2018,Garden City,avocado,370,32
2/5/2018,Merrick,banana,332,65
2/5/2018,Merrick,watermelon,382,19
2/5/2018,Merrick,orange,350,59
2/5/2018,Merrick,lettuce,351,43
2/5/2018,Merrick,tomato,378,24
2/5/2018,Merrick,cucumber,382,18
2/5/2018,Merrick,avocado,372,28
2/5/2018,Oceanside,banana,290,106
2/5/2018,Oceanside,watermelon,369,26
2/5/2018,Oceanside,orange,317,97
2/5/2018,Oceanside,lettuce,320,88
2/5/2018,Oceanside,tomato,359,44
2/5/2018,Oceanside,cucumber,371,24
2/5/2018,Oceanside,avocado,354,58
2/5/2018,Stony Brook,banana,325,67
2/5/2018,Stony Brook,watermelon,379,22
2/5/2018,Stony Brook,orange,332,59
2/5/2018,Stony Brook,lettuce,354,49
2/5/2018,Stony Brook,tomato,376,27
2/5/2018,Stony Brook,cucumber,380,15
2/5/2018,Stony Brook,avocado,364,38
2/5/2018,Greenport,banana,303,95
2/5/2018,Greenport,watermelon,379,27
2/5/2018,Greenport,orange,318,75
2/5/2018,Greenport,lettuce,338,71
2/5/2018,Greenport,tomato,367,36
2/5/2018,Greenport,cucumber,375,21
2/5/2018,Greenport,avocado,358,41
2/5/2018,Rye,banana,345,52
2/5/2018,Rye,watermelon,387,14
2/5/2018,Rye,orange,354,39
2/5/2018,Rye,lettuce,361,35
2/5/2018,Rye,tomato,381,18
2/5/2018,Rye,cucumber,387,13
2/5/2018,Rye,avocado,379,24
2/5/2018,Sleepy Hollow,banana,307,90
2/5/2018,Sleepy Hollow,watermelon,376,21
2/5/2018,Sleepy Hollow,orange,324,75
2/5/2018,Sleepy Hollow,lettuce,344,69
2/5/2018,Sleepy Hollow,tomato,368,26
2/5/2018,Sleepy Hollow,cucumber,376,20
2/5/2018,Sleepy Hollow,avocado,356,46
2/6/2018,Garden City,banana,271,69
2/6/2018,Garden City,watermelon,370,19
2/6/2018,Garden City,orange,306,56
2/6/2018,Garden City,lettuce,302,41
2/6/2018,Garden City,tomato,353,23
2/6/2018,Garden City,cucumber,369,16
2/6/2018,Garden City,avocado,338,28
2/6/2018,Merrick,banana,267,74
2/6/2018,Merrick,watermelon,363,20
2/6/2018,Merrick,orange,291,63
2/6/2018,Merrick,lettuce,308,49
2/6/2018,Merrick,tomato,354,26
2/6/2018,Merrick,cucumber,364,16
2/6/2018,Merrick,avocado,344,30
2/6/2018,Oceanside,banana,184,103
2/6/2018,Oceanside,watermelon,343,31
2/6/2018,Oceanside,orange,220,89
2/6/2018,Oceanside,lettuce,232,81
2/6/2018,Oceanside,tomato,315,37
2/6/2018,Oceanside,cucumber,347,24
2/6/2018,Oceanside,avocado,296,55
2/6/2018,Stony Brook,banana,258,82
2/6/2018,Stony Brook,watermelon,357,19
2/6/2018,Stony Brook,orange,273,60
2/6/2018,Stony Brook,lettuce,305,46
2/6/2018,Stony Brook,tomato,349,29
2/6/2018,Stony Brook,cucumber,365,18
2/6/2018,Stony Brook,avocado,326,33
2/6/2018,Greenport,banana,208,98
2/6/2018,Greenport,watermelon,352,28
2/6/2018,Greenport,orange,243,76
2/6/2018,Greenport,lettuce,267,71
2/6/2018,Greenport,tomato,331,29
2/6/2018,Greenport,cucumber,354,22
2/6/2018,Greenport,avocado,317,45
2/6/2018,Rye,banana,293,53
2/6/2018,Rye,watermelon,373,12
2/6/2018,Rye,orange,315,47
2/6/2018,Rye,lettuce,326,40
2/6/2018,Rye,tomato,363,19
2/6/2018,Rye,cucumber,374,11
2/6/2018,Rye,avocado,355,25
2/6/2018,Sleepy Hollow,banana,217,82
2/6/2018,Sleepy Hollow,watermelon,355,22
2/6/2018,Sleepy Hollow,orange,249,75
2/6/2018,Sleepy Hollow,lettuce,275,67
2/6/2018,Sleepy Hollow,tomato,342,29
2/6/2018,Sleepy Hollow,cucumber,356,22
2/6/2018,Sleepy Hollow,avocado,310,43
2/7/2018,Garden City,banana,202,66
2/7/2018,Garden City,watermelon,351,17
2/7/2018,Garden City,orange,250,54
2/7/2018,Garden City,lettuce,261,46
2/7/2018,Garden City,tomato,330,23
2/7/2018,Garden City,cucumber,353,16
2/7/2018,Garden City,avocado,310,31
2/7/2018,Merrick,banana,193,69
2/7/2018,Merrick,watermelon,343,20
2/7/2018,Merrick,orange,228,63
2/7/2018,Merrick,lettuce,259,44
2/7/2018,Merrick,tomato,328,26
2/7/2018,Merrick,cucumber,348,17
2/7/2018,Merrick,avocado,314,28
2/7/2018,Oceanside,banana,81,81
2/7/2018,Oceanside,watermelon,312,31
2/7/2018,Oceanside,orange,131,104
2/7/2018,Oceanside,lettuce,151,89
2/7/2018,Oceanside,tomato,278,44
2/7/2018,Oceanside,cucumber,323,29
2/7/2018,Oceanside,avocado,241,48
2/7/2018,Stony Brook,banana,176,75
2/7/2018,Stony Brook,watermelon,338,20
2/7/2018,Stony Brook,orange,213,57
2/7/2018,Stony Brook,lettuce,259,52
2/7/2018,Stony Brook,tomato,320,23
2/7/2018,Stony Brook,cucumber,347,20
2/7/2018,Stony Brook,avocado,293,31
2/7/2018,Greenport,banana,110,105
2/7/2018,Greenport,watermelon,324,22
2/7/2018,Greenport,orange,167,71
2/7/2018,Greenport,lettuce,196,65
2/7/2018,Greenport,tomato,302,32
2/7/2018,Greenport,cucumber,332,21
2/7/2018,Greenport,avocado,272,49
2/7/2018,Rye,banana,240,54
2/7/2018,Rye,watermelon,361,15
2/7/2018,Rye,orange,268,44
2/7/2018,Rye,lettuce,286,36
2/7/2018,Rye,tomato,344,16
2/7/2018,Rye,cucumber,363,12
2/7/2018,Rye,avocado,330,27
2/7/2018,Sleepy Hollow,banana,135,94
2/7/2018,Sleepy Hollow,watermelon,333,27
2/7/2018,Sleepy Hollow,orange,174,78
2/7/2018,Sleepy Hollow,lettuce,208,66
2/7/2018,Sleepy Hollow,tomato,313,34
2/7/2018,Sleepy Hollow,cucumber,334,19
2/7/2018,Sleepy Hollow,avocado,267,40
2/8/2018,Garden City,banana,136,55
2/8/2018,Garden City,watermelon,334,18
2/8/2018,Garden City,orange,196,57
2/8/2018,Garden City,lettuce,215,48
2/8/2018,Garden City,tomato,307,19
2/8/2018,Garden City,cucumber,337,14
2/8/2018,Garden City,avocado,279,27
2/8/2018,Merrick,banana,124,61
2/8/2018,Merrick,watermelon,323,16
2/8/2018,Merrick,orange,165,58
2/8/2018,Merrick,lettuce,215,44
2/8/2018,Merrick,tomato,302,23
2/8/2018,Merrick,cucumber,331,15
2/8/2018,Merrick,avocado,286,34
2/8/2018,Oceanside,banana,0,0
2/8/2018,Oceanside,watermelon,281,32
2/8/2018,Oceanside,orange,27,27
2/8/2018,Oceanside,lettuce,62,62
2/8/2018,Oceanside,tomato,234,44
2/8/2018,Oceanside,cucumber,294,31
2/8/2018,Oceanside,avocado,193,55
2/8/2018,Stony Brook,banana,101,79
2/8/2018,Stony Brook,watermelon,318,23
2/8/2018,Stony Brook,orange,156,69
2/8/2018,Stony Brook,lettuce,207,55
2/8/2018,Stony Brook,tomato,297,26
2/8/2018,Stony Brook,cucumber,327,19
2/8/2018,Stony Brook,avocado,262,35
2/8/2018,Greenport,banana,5,5
2/8/2018,Greenport,watermelon,302,27
2/8/2018,Greenport,orange,96,85
2/8/2018,Greenport,lettuce,131,65
2/8/2018,Greenport,tomato,270,36
2/8/2018,Greenport,cucumber,311,20
2/8/2018,Greenport,avocado,223,44
2/8/2018,Rye,banana,186,46
2/8/2018,Rye,watermelon,346,14
2/8/2018,Rye,orange,224,43
2/8/2018,Rye,lettuce,250,37
2/8/2018,Rye,tomato,328,16
2/8/2018,Rye,cucumber,351,11
2/8/2018,Rye,avocado,303,23
2/8/2018,Sleepy Hollow,banana,41,41
2/8/2018,Sleepy Hollow,watermelon,306,21
2/8/2018,Sleepy Hollow,orange,96,83
2/8/2018,Sleepy Hollow,lettuce,142,59
2/8/2018,Sleepy Hollow,tomato,279,31
2/8/2018,Sleepy Hollow,cucumber,315,19
2/8/2018,Sleepy Hollow,avocado,227,37
2/9/2018,Garden City,banana,81,71
2/9/2018,Garden City,watermelon,316,18
2/9/2018,Garden City,orange,139,51
2/9/2018,Garden City,lettuce,167,47
2/9/2018,Garden City,tomato,288,22
2/9/2018,Garden City,cucumber,323,16
2/9/2018,Garden City,avocado,252,34
2/9/2018,Merrick,banana,63,63
2/9/2018,Merrick,watermelon,307,19
2/9/2018,Merrick,orange,107,51
2/9/2018,Merrick,lettuce,171,52
2/9/2018,Merrick,tomato,279,27
2/9/2018,Merrick,cucumber,316,15
2/9/2018,Merrick,avocado,252,32
2/9/2018,Oceanside,banana,0,0
2/9/2018,Oceanside,watermelon,249,34
2/9/2018,Oceanside,orange,0,0
2/9/2018,Oceanside,lettuce,0,0
2/9/2018,Oceanside,tomato,190,43
2/9/2018,Oceanside,cucumber,263,30
2/9/2018,Oceanside,avocado,138,47
2/9/2018,Stony Brook,banana,22,22
2/9/2018,Stony Brook,watermelon,295,20
2/9/2018,Stony Brook,orange,87,56
2/9/2018,Stony Brook,lettuce,152,45
2/9/2018,Stony Brook,tomato,271,29
2/9/2018,Stony Brook,cucumber,308,19
2/9/2018,Stony Brook,avocado,227,38
2/9/2018,Greenport,banana,0,0
2/9/2018,Greenport,watermelon,275,24
2/9/2018,Greenport,orange,11,11
2/9/2018,Greenport,lettuce,66,66
2/9/2018,Greenport,tomato,234,28
2/9/2018,Greenport,cucumber,291,23
2/9/2018,Greenport,avocado,179,48
2/9/2018,Rye,banana,140,50
2/9/2018,Rye,watermelon,332,13
2/9/2018,Rye,orange,181,43
2/9/2018,Rye,lettuce,213,38
2/9/2018,Rye,tomato,312,18
2/9/2018,Rye,cucumber,340,11
2/9/2018,Rye,avocado,280,21
2/9/2018,Sleepy Hollow,banana,0,0
2/9/2018,Sleepy Hollow,watermelon,285,21
2/9/2018,Sleepy Hollow,orange,13,13
2/9/2018,Sleepy Hollow,lettuce,83,56
2/9/2018,Sleepy Hollow,tomato,248,32
2/9/2018,Sleepy Hollow,cucumber,296,22
2/9/2018,Sleepy Hollow,avocado,190,46
2/10/2018,Garden City,banana,10,10
2/10/2018,Garden City,watermelon,298,15
2/10/2018,Garden City,orange,88,56
2/10/2018,Garden City,lettuce,120,50
2/10/2018,Garden City,tomato,266,19
2/10/2018,Garden City,cucumber,307,15
2/10/2018,Garden City,avocado,218,29
2/10/2018,Merrick,banana,0,0
2/10/2018,Merrick,watermelon,288,17
2/10/2018,Merrick,orange,56,52
2/10/2018,Merrick,lettuce,119,44
2/10/2018,Merrick,tomato,252,21
2/10/2018,Merrick,cucumber,301,18
2/10/2018,Merrick,avocado,220,32
2/10/2018,Oceanside,banana,0,0
2/10/2018,Oceanside,watermelon,215,32
2/10/2018,Oceanside,orange,0,0
2/10/2018,Oceanside,lettuce,0,0
2/10/2018,Oceanside,tomato,147,39
2/10/2018,Oceanside,cucumber,233,30
2/10/2018,Oceanside,avocado,91,54
2/10/2018,Stony Brook,banana,0,0
2/10/2018,Stony Brook,watermelon,275,18
2/10/2018,Stony Brook,orange,31,31
2/10/2018,Stony Brook,lettuce,107,59
2/10/2018,Stony Brook,tomato,242,23
2/10/2018,Stony Brook,cucumber,289,17
2/10/2018,Stony Brook,avocado,189,34
2/10/2018,Greenport,banana,0,0
2/10/2018,Greenport,watermelon,251,26
2/10/2018,Greenport,orange,0,0
2/10/2018,Greenport,lettuce,0,0
2/10/2018,Greenport,tomato,206,33
2/10/2018,Greenport,cucumber,268,21
2/10/2018,Greenport,avocado,131,48
2/10/2018,Rye,banana,90,47
2/10/2018,Rye,watermelon,319,13
2/10/2018,Rye,orange,138,42
2/10/2018,Rye,lettuce,175,36
2/10/2018,Rye,tomato,294,18
2/10/2018,Rye,cucumber,329,12
2/10/2018,Rye,avocado,259,22
2/10/2018,Sleepy Hollow,banana,0,0
2/10/2018,Sleepy Hollow,watermelon,264,23
2/10/2018,Sleepy Hollow,orange,0,0
2/10/2018,Sleepy Hollow,lettuce,27,27
2/10/2018,Sleepy Hollow,tomato,216,31
2/10/2018,Sleepy Hollow,cucumber,274,21
2/10/2018,Sleepy Hollow,avocado,144,43
2/11/2018,Garden City,banana,400,65
2/11/2018,Garden City,watermelon,400,17
2/11/2018,Garden City,orange,400,51
2/11/2018,Garden City,lettuce,400,45
2/11/2018,Garden City,tomato,400,24
2/11/2018,Garden City,cucumber,400,14
2/11/2018,Garden City,avocado,400,28
2/11/2018,Merrick,banana,400,79
2/11/2018,Merrick,watermelon,400,16
2/11/2018,Merrick,orange,400,59
2/11/2018,Merrick,lettuce,400,54
2/11/2018,Merrick,tomato,400,25
2/11/2018,Merrick,cucumber,400,15
2/11/2018,Merrick,avocado,400,35
2/11/2018,Oceanside,banana,400,99
2/11/2018,Oceanside,watermelon,400,26
2/11/2018,Oceanside,orange,400,100
2/11/2018,Oceanside,lettuce,400,69
2/11/2018,Oceanside,tomato,400,34
2/11/2018,Oceanside,cucumber,400,24
2/11/2018,Oceanside,avocado,400,46
2/11/2018,Stony Brook,banana,400,78
2/11/2018,Stony Brook,watermelon,400,22
2/11/2018,Stony Brook,orange,400,60
2/11/2018,Stony Brook,lettuce,400,59
2/11/2018,Stony Brook,tomato,400,25
2/11/2018,Stony Brook,cucumber,400,18
2/11/2018,Stony Brook,avocado,400,37
2/11/2018,Greenport,banana,400,103
2/11/2018,Greenport,watermelon,400,24
2/11/2018,Greenport,orange,400,69
2/11/2018,Greenport,lettuce,400,66
2/11/2018,Greenport,tomato,400,35
2/11/2018,Greenport,cucumber,400,22
2/11/2018,Greenport,avocado,400,39
2/11/2018,Rye,banana,400,51
2/11/2018,Rye,watermelon,400,13
2/11/2018,Rye,orange,400,39
2/11/2018,Rye,lettuce,400,39
2/11/2018,Rye,tomato,400,18
2/11/2018,Rye,cucumber,400,11
2/11/2018,Rye,avocado,400,22
2/11/2018,Sleepy Hollow,banana,400,95
2/11/2018,Sleepy Hollow,watermelon,400,23
2/11/2018,Sleepy Hollow,orange,400,70
2/11/2018,Sleepy Hollow,lettuce,400,70
2/11/2018,Sleepy Hollow,tomato,400,30
2/11/2018,Sleepy Hollow,cucumber,400,21
2/11/2018,Sleepy Hollow,avocado,400,42
2/12/2018,Garden City,banana,335,58
2/12/2018,Garden City,watermelon,383,19
2/12/2018,Garden City,orange,349,57
2/12/2018,Garden City,lettuce,355,40
2/12/2018,Garden City,tomato,376,25
2/12/2018,Garden City,cucumber,386,14
2/12/2018,Garden City,avocado,372,28
2/12/2018,Merrick,banana,321,76
2/12/2018,Merrick,watermelon,384,17
2/12/2018,Merrick,orange,341,59
2/12/2018,Merrick,lettuce,346,45
2/12/2018,Merrick,tomato,375,24
2/12/2018,Merrick,cucumber,385,18
2/12/2018,Merrick,avocado,365,28
2/12/2018,Oceanside,banana,301,127
2/12/2018,Oceanside,watermelon,374,31
2/12/2018,Oceanside,orange,300,105
2/12/2018,Oceanside,lettuce,331,80
2/12/2018,Oceanside,tomato,366,36
2/12/2018,Oceanside,cucumber,376,27
2/12/2018,Oceanside,avocado,354,52
2/12/2018,Stony Brook,banana,322,80
2/12/2018,Stony Brook,watermelon,378,19
2/12/2018,Stony Brook,orange,340,63
2/12/2018,Stony Brook,lettuce,341,55
2/12/2018,Stony Brook,tomato,375,29
2/12/2018,Stony Brook,cucumber,382,17
2/12/2018,Stony Brook,avocado,363,35
2/12/2018,Greenport,banana,297,91
2/12/2018,Greenport,watermelon,376,24
2/12/2018,Greenport,orange,331,65
2/12/2018,Greenport,lettuce,334,72
2/12/2018,Greenport,tomato,365,29
2/12/2018,Greenport,cucumber,378,25
2/12/2018,Greenport,avocado,361,49
2/12/2018,Rye,banana,349,58
2/12/2018,Rye,watermelon,387,14
2/12/2018,Rye,orange,361,37
2/12/2018,Rye,lettuce,361,37
2/12/2018,Rye,tomato,382,19
2/12/2018,Rye,cucumber,389,13
2/12/2018,Rye,avocado,378,27
2/12/2018,Sleepy Hollow,banana,305,98
2/12/2018,Sleepy Hollow,watermelon,377,21
2/12/2018,Sleepy Hollow,orange,330,77
2/12/2018,Sleepy Hollow,lettuce,330,66
2/12/2018,Sleepy Hollow,tomato,370,33
2/12/2018,Sleepy Hollow,cucumber,379,22
2/12/2018,Sleepy Hollow,avocado,358,44
2/13/2018,Garden City,banana,277,60
2/13/2018,Garden City,watermelon,364,18
2/13/2018,Garden City,orange,292,59
2/13/2018,Garden City,lettuce,315,48
2/13/2018,Garden City,tomato,351,21
2/13/2018,Garden City,cucumber,372,14
2/13/2018,Garden City,avocado,344,33
2/13/2018,Merrick,banana,245,66
2/13/2018,Merrick,watermelon,367,17
2/13/2018,Merrick,orange,282,54
2/13/2018,Merrick,lettuce,301,45
2/13/2018,Merrick,tomato,351,23
2/13/2018,Merrick,cucumber,367,18
2/13/2018,Merrick,avocado,337,35
2/13/2018,Oceanside,banana,174,114
2/13/2018,Oceanside,watermelon,343,33
2/13/2018,Oceanside,orange,195,91
2/13/2018,Oceanside,lettuce,251,89
2/13/2018,Oceanside,tomato,330,43
2/13/2018,Oceanside,cucumber,349,25
2/13/2018,Oceanside,avocado,302,57
2/13/2018,Stony Brook,banana,242,71
2/13/2018,Stony Brook,watermelon,359,20
2/13/2018,Stony Brook,orange,277,61
2/13/2018,Stony Brook,lettuce,286,47
2/13/2018,Stony Brook,tomato,346,25
2/13/2018,Stony Brook,cucumber,365,18
2/13/2018,Stony Brook,avocado,328,33
2/13/2018,Greenport,banana,206,91
2/13/2018,Greenport,watermelon,352,27
2/13/2018,Greenport,orange,266,73
2/13/2018,Greenport,lettuce,262,74
2/13/2018,Greenport,tomato,336,30
2/13/2018,Greenport,cucumber,353,23
2/13/2018,Greenport,avocado,312,44
2/13/2018,Rye,banana,291,47
2/13/2018,Rye,watermelon,373,15
2/13/2018,Rye,orange,324,44
2/13/2018,Rye,lettuce,324,37
2/13/2018,Rye,tomato,363,16
2/13/2018,Rye,cucumber,376,13
2/13/2018,Rye,avocado,351,26
2/13/2018,Sleepy Hollow,banana,207,89
2/13/2018,Sleepy Hollow,watermelon,356,21
2/13/2018,Sleepy Hollow,orange,253,66
2/13/2018,Sleepy Hollow,lettuce,264,69
2/13/2018,Sleepy Hollow,tomato,337,27
2/13/2018,Sleepy Hollow,cucumber,357,22
2/13/2018,Sleepy Hollow,avocado,314,42
2/14/2018,Garden City,banana,217,63
2/14/2018,Garden City,watermelon,346,16
2/14/2018,Garden City,orange,233,53
2/14/2018,Garden City,lettuce,267,42
2/14/2018,Garden City,tomato,330,24
2/14/2018,Garden City,cucumber,358,13
